LEAPOTSWE SCHOOL PW 71718,PTMP SU,83884-BOITSHWARELO MAKOSANA,10.45.26.8,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00457,001567e5251e,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAUN,-20.01805,24.43504,
MAVIS ARMANDO PW71675,PTMP SU,MAVIS ARMANDO PW71675,10.45.26.11,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0190A,001567e8ef81,6,4.9.70_b0015_May  2 2019, 10 Mbps,MAUN VLAN 202,-19.0213,23.51553,
OSTENIX PTY PW NO 79156,PTMP SU,OSTENIX PTY PW NO 79156,10.45.26.12,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0131B,001567e02f4b,6,4.9.17_b0007_Aug 23 2017, 10 Mbps,MAUN,,,
SIYOKA SIMASIKU PW74510,PTMP SU,SIYOKA SIMASIKU PW74510,10.45.26.16,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000634,001567eaf821,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAUN VLAN 254,,,
3D ENTERPRISES PW 70687,PTMP SU,BOCRA BOSEJA SITE,10.45.26.17,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000544,001567ea8ef8,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAUN,,,
BONOLO SIKALOKAE 74504,PTMP SU,SAFARI & HOME PW80847,10.45.26.20,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A006A5,001567e54266,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAUN,,,
GAOTSWESEPE MALEBO,PTMP SU,GAOTSWESEPE MALEBO,10.45.26.4,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000777,001567eafc07,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MATSWANE,-19.90609,24.42875,
Popagano C.J.S.S,PTMP SU,Popagano C.J.S.S,10.45.26.98,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0069E,0015676557b6,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,SEPOPA,,,
SEPOPA CLINIC,PTMP SU,SEPOPA CLINIC,10.45.26.99,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00638,001567e549c7,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,SEPOPA,,,
MATSAODI_CLINIC,PTMP SU,MATSAODI_CLINIC,10.45.26.226,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A0017E,001567d6aa27,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,MATSAODI,52.47885,0.0106,
Device Name / IP,Device Type,Device Name,IP Address,Product Name,Serial Number,Mac Address,HW Ver.,SW Ver.,Capacity License,Location,Latitude,Longitude,Altitude
RLU11_Tlokweng-HBS3-x,PTMP HBS,RLU11_Tlokweng-HBS3,192.168.233.7,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000I00130,001567018aa8,4,4.9.75_b0052_Sep 19 2019, 260 Mbps,RLU11,-24.666716,25.963731, 1025.1 m
MAKOPONG HBS1,PTMP HBS,MAKOPONG HBS1,192.168.132.130,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A00166,001567d6c215,6,4.1.60_b4174_Nov 10 2015, 107 Mbps,25 20.298S 022 58.485E,51.47885,0.0106,
HBS1 SEHITWHA,PTMP HBS,HBS1 SEHITWHA,10.45.36.4,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A000B5,0015674b3c07,6,4.1.60_b4172_Jul 26 2015, 107 Mbps,BTC RLU SEHITWHA,51.47885,0.0106,
MORELELO P SCHOOL,PTMP SU,MORELELO P SCHOOL,192.168.133.66,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01375,001567e0e9b4,6,4.9.00_b0016_Jan  8 2017, 10 Mbps,RAKHUNA vlan 2330,,,
Kopong-HBS1-x,PTMP HBS,Kopong-HBS1-x,192.168.238.130,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P01970I000A006A3,001567433e09,6,4.1.60_b4174_Nov 10 2015, 107 Mbps,KOPONG,51.47885,0.0106,
Pandamatenga-HBS1-x,PTMP HBS,Pandamatenga-HBS1-x,192.168.168.130,RW5000/HBS/5200/F35/ETSI/EXT - RW-5200-2230,P07870E000A001B4,001567e5c838,9,4.2.20_b4234_Nov 10 2015, 260 Mbps,PANDAMATENGA,51.47885,0.0106,
Werda_HBS1,PTMP HBS,BTCL WERDA HBS1,192.168.223.130,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A0012C,001567534603,6,4.1.64_b4174_Nov 10 2015, 107 Mbps,WERDA,51.47885,0.0106,
TEREFE TAFA BEDANE PW 83898,PTMP SU,TEREFE TAFA BEDANE PW 83898,10.45.10.228,RW5000/SU-Pro/5H25/F35/ETSI/INT - RW-5H25-2P35,P18910I200300121,001567ebc4b8,110H,4.9.75_b0057_Oct 24 2019, 25 Mbps,THEBEPHATSHWA,-23.90544,26.27298,
OMPHILE BOGATILE PW 75911,PTMP SU,OMPHILE BOGATILE PW 75911,10.45.26.15,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A018C5,00156768d0fa,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAUN,-19.35494,24.18357,
MIN OF HEALTH GUMARE HOSPITAL,PTMP SU,MIN OF HEALTH GUMARE HOSPITAL,10.45.27.24,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01ADA,001567e9375c,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GUMARE vlan30,51.53492,1.00903,
Gumare Water Affairs,PTMP SU,Gumare Water Affairs,10.45.27.25,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A002D4,001567e71e6f,6,4.2.40_b4258_Jan 27 2016, 25 Mbps,Gumare,,,
BOTSWANA POST,PTMP SU,BOTSWANA POST,10.45.27.4,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0077E,001567e5783a,6,3.5.70_b3574_Jan  8 2015, 10 Mbps,GUMARE,52.26603,0.62732,
POLICE,PTMP SU,POLICE,10.45.27.6,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P08090I200A002E8,001567e4d398,9,4.1.60_b4172_Jul 26 2015, 25 Mbps,GUMARE,,,
WATER UTILITIES,PTMP SU,WATER UTILITIES,10.45.27.9,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A006BA,00156765572e,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,GUMARE,,,
GUMARE CUSTOMARY,PTMP SU,GUMARE CUSTOMARY,10.45.27.12,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A002BA,001567e4cc9b,5,4.1.60_b4172_Jul 26 2015, 10 Mbps,GUMARE,51.65911,0.99422,
SEXHEBE GUEST HOUSE PW 72550,PTMP SU,BOTSWANA POWER CORPARATION,10.45.27.13,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000165,001567e952b1,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GUMARE -  PW21113,,,
BAMB GUMARE 13001,PTMP SU,BAMB GUMARE 13001,10.45.27.17,RW5000/SU-Pro/5H25/F35/ETSI/INT - RW-5H25-2P35,P18910I200300109,001567ebc59c,110H,4.9.75_b0057_Oct 24 2019, 25 Mbps,GUMARE VLAN1425,,,
Ngethu Bridgate DEC_PW22691,PTMP SU,Ngethu Bridgate DEC_PW22691,10.45.27.19,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0195F,001567e8f5be,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,Gumare,51.75569,0.97152,
GUMARE MAGISTRATE,PTMP SU,GUMARE MAGISTRATE,10.45.27.2,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A0005E,001567d68a9a,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,GUMARE,51.77635,0.96532,
SHOPRITE,PTMP SU,SHOPRITE,10.45.27.20,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01B78,001567e92ab1,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GUMARE,51.64636,0.99647,
GOVERNMENT REVENUE,PTMP SU,GOVERNMENT REVENUE,10.45.27.37,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00496,001567e524f5,6,4.9.00_b0016_Jan  8 2017, 10 Mbps,GUMARE  RAC,52.34488,0.5106,
DBES GUMARE,PTMP SU,DBES GUMARE,10.45.27.39,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A008F3,00156765c689,6,4.9.00_b0016_Jan  8 2017, 10 Mbps,GUMARE,52.47029,0.14113,
MTN BUSINESS SOLUTIONS(BOTSWAN,PTMP SU,MTN BUSINESS SOLUTIONS(BOTSWAN,10.45.27.40,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A00632,00156702d418,6,4.9.17_b0007_Aug 23 2017, 25 Mbps,GUMARE D1940,51.73767,0.97653,
DROTSKYS CABINS,PTMP SU,DROTSKYS CABINS,10.45.27.67,RW5000/SU-Pro/5H25/F35/ETSI/INT - RW-5H25-2P35,P18910I200300130,001567ebc565,110H,4.9.75_b0057_Oct 24 2019, 25 Mbps,SHAKAWE-VLAN 1474,0,1,
REVENUE,PTMP SU,REVENUE,10.45.27.73,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100F0003B,0015675eae4b,9,4.1.60_b4172_Jul 26 2015, 10 Mbps,SHAKAWE,51.84697,0.94038,
SHAKAWE DAHP,PTMP SU,SHAKAWE DAHP,10.45.27.81,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A007B4,001567658d40,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,SHAKAWE,52.03442,0.84207,
Shakawe_SeniorSchool,PTMP SU,BOTSWANA POWER CORPARATION,10.45.27.83,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100A004E1,00156764ec0e,9,4.1.60_b4172_Jul 26 2015, 10 Mbps,SHAKAWE,,,
GHANZI LEA,PTMP SU,GHANZI LEA,10.45.27.166,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00429,001567e5243c,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI,-21.19509,22.51446,
BOTSWANA POWER CORPORATION,PTMP SU,BOTSWANA POWER CORPORATION,10.45.27.168,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01895,00156768d01e,6,4.9.90_b0004_Jan 14 2021, 10 Mbps,GHANZI,-21.27962,22.55812,
GHANZI AIRPORT,PTMP SU,GHANZI AIRPORT,10.45.27.169,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A00284,0015676701f9,6,4.9.75_b0052_Sep 19 2019, 25 Mbps,GHANZI CAAB,,,
Dept Of TOURISM,PTMP SU,Dept Of TOURISM,10.45.27.173,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00232,001567e4cb4c,5,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI,-21.0523,22.41448,
BANK ABC,PTMP SU,BANK ABC,10.45.27.182,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01A8B,0015676937e7,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI-VLAN,-21.38603,22.59945,
GHANZI BROADCASTING SERVICES PW,PTMP SU,GHANZI BROADCASTING SERVICES PW,10.45.27.214,RW5000/SU-Pro/5H25/F35/ETSI/INT - RW-5H25-2P35,P18910I200100157,001567ebbd95,110H,4.9.75_b0057_Oct 24 2019, 25 Mbps,21 41.957S 021 38.621E GHANZI,-21.69509,22.64834,
GHANZI DISTRICT COUNCIL,PTMP SU,GHANZI DISTRICT COUNCIL,10.45.27.217,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A0022A,00156765c2af,6,4.9.35_b0012_Mar  1 2018, 25 Mbps,GHANZI vlan1792 p 71287,-21.69508,22.64833,
GHANZI WILDLIFE,PTMP SU,GHANZI WILDLIFE,10.45.27.199,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A00055,001567d68a98,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,S21 41.861 E21 38.776,-21.35339,22.58786,
GHANZI DWA,PTMP SU,GHANZI DWA,10.45.27.200,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A00048,001567d68a11,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,21 41.919S 021 38.238E,-21.69509,22.64829,
GHANZI REVENUE,PTMP SU,GHANZI REVENUE,10.45.27.201,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A00200,001567569d23,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,21 41.958S 021 38.626E,-21.53865,22.63598,
WATER UTILITIES CORP,PTMP SU,WATER UTILITIES CORP,10.45.27.205,RW5000/SU-Pro/5H25/F35/ETSI/INT - RW-5H25-2P35,P18910I200300157,001567ebc264,110H,4.9.75_b0057_Oct 24 2019, 25 Mbps,GHANZI VLAN 1465,-21.38607,22.59934,
BAROT HITESH,PTMP SU,BAROT HITESH,10.45.27.232,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01A84,001567e93109,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI-PW 77889,,,
FIRST NATIONAL BANK,PTMP SU,FIRST NATIONAL BANK ATM,10.45.27.233,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01AF3,001567e92abc,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI-VLAN 1417,-22.59903,21.22158,
MONEY QUEST INVESTMENTS,PTMP SU,MONEY QUEST INVESTMENTS,10.45.27.234,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00D34,001567e6fed8,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI D1321,-22.26855,22.46762,
BOTSWANA POWER CORPORATION,PTMP SU,BOTSWANA POWER CORPORATION,10.45.28.34,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A018ED,001567e8cfa8,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI,-21.2411,22.53934,
ROSE_REST_INN-PW73234,PTMP SU,ROSE_REST_INN-PW73234,10.45.28.37,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A014AC,001567611618,6,4.9.00_b0016_Jan  8 2017, 10 Mbps,GHANZI- VLAN9,-20.78196,22.02009,
THOMAS SHARP,PTMP SU,JOHANNES GYSBERT REID,10.45.28.67,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200000232,001567ea8eea,6,4.9.35_b0012_Mar  1 2018, 25 Mbps,GHANZI VLAN 88,-21.69509,22.64844,
BPC,PTMP SU,BPC,10.45.28.131,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100A004F3,00156764ebe9,9,4.1.60_b4172_Jul 26 2015, 10 Mbps,Charles Hill,,,
charleshill revenue,PTMP SU,charleshill revenue,10.45.28.133,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A00136,0015674bee02,6,4.1.60_b4172_Jul 26 2015, 25 Mbps,charleshill,51.73767,0.97653,
MAMUNO BORDER,PTMP SU,MAMUNO BORDER,10.45.28.134,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100A0047C,001567e4b2f2,9,4.1.60_b4172_Jul 26 2015, 10 Mbps,CHARLESHILL,,,
LIBRARY CHARLESHILL,PTMP SU,LIBRARY CHARLESHILL,10.45.28.140,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A003FB,001567e0f737,6,4.9.00_b0016_Jan  8 2017, 25 Mbps,CHARLESHILL,,,
NCOJANE POST OFFICE,PTMP SU,NCOJANE POST OFFICE,10.45.28.198,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0080F,001567658cbf,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,GHANZI  D833,51.86153,0.93448,
MOTAUNG CJSS WIFI -12343,PTMP SU,MOTAUNG CJSS WIFI -12343,10.45.29.34,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00BE5,00156765c0ea,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,KANG,,,
Kang Brigade,PTMP SU,Kang Brigade,10.45.29.35,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A0021E,001567569e60,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,23 40.155S 022 47.223E,52.47885,0.0106,
Water Utilities Kang,PTMP SU,Water Utilities Kang,10.45.29.37,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00D3C,001567e6ff68,6,4.2.40_b4258_Jan 27 2016, 10 Mbps,Kang vlan 1751,,,
Device Name / IP,Device Type,Device Name,IP Address,Product Name,Serial Number,Mac Address,HW Ver.,SW Ver.,Capacity License,Location,Latitude,Longitude,Altitude
NON FORMAL KANG,PTMP SU,NON FORMAL KANG,10.45.29.38,RW5000/HSU/5510/F35/ETSI/EXT - RW-5510-2230,P04650E100A0006C,001567d5925f,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,23 39.878S 022 47.484E,52.37982,0.44448,
Kang Brigade 2,PTMP SU,Kang Brigade 2,10.45.29.39,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A002FB,001567e4cc54,5,4.1.60_b4174_Nov 10 2015, 10 Mbps,23 40.155S 022 47.223E D2011,,,
DRTS KANG,PTMP SU,DRTS KANG,10.45.29.40,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100F00035,001567d6bac9,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,23 41.051S 022 48.561E,51.47885,1.0106,
Kang Clinic,PTMP SU,Kang Clinic,10.45.29.43,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A0023D,001567d6dac1,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,23 40.260S 022 47.337E,,,
BSB ATM 23341,PTMP SU,BSB ATM 23341,10.45.29.66,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A00504,001567800f59,6,4.9.17_b0007_Aug 23 2017, 25 Mbps,KANG,,,
Tourism Kang D1755,PTMP SU,Tourism Kang D1755,10.45.29.67,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00961,00156765c514,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,23 40.906S 022 46.020E,,,
TSHANE CLINIC,PTMP SU,TSHANE CLINIC,10.45.29.103,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200000111,001567692e20,6,4.9.35_b0012_Mar  1 2018, 25 Mbps,TSHANE,-23.14805,22.31392,
HUKUNTSI DEP OF INFORMATION,PTMP SU,HUKUNTSI DEP OF INFORMATION,10.45.29.104,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100F00007,001567569cf8,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,HUKUNTSI DEPT OF INFORMATION,-23.46274,22.62861,
HUKUNTSI CNR,PTMP SU,HUKUNTSI CNR,10.45.29.98,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A00219,001567d6d203,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,HUKUNTSI CNR,52.28787,0.59839,
Water Utilities Hukuntsi,PTMP SU,Water Utilities Hukuntsi,10.45.29.99,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A002AB,001567e4cb36,5,4.1.60_b4174_Nov 10 2015, 10 Mbps,Hukuntsi vlan1750,52.06664,0.81962,
STEFAN ELOFF,PTMP SU,STEFAN ELOFF vlan 205 77464,10.45.29.227,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200000291,001567ea8f53,6,4.9.35_b0012_Mar  1 2018, 25 Mbps,SEKOMA vlan 205 pw77464,-24.52054,24.9292,
Tapologo Cjss,PTMP SU,Tapologo Cjss,10.45.30.5,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00287,00156764d049,5,4.1.60_b4174_Nov 10 2015, 10 Mbps,25 16.046S 023 15.838E,51.6525,0.99541,
WERDA CTO,PTMP SU,WERDA CTO,10.45.30.6,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A0010B,001567d68a3c,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,25 16.178S 023 16.374E,-24.34685,24.914,
WERDA METROLOGY,PTMP SU,WERDA METROLOGY,10.45.30.9,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100F00027,001567569cd0,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,25 16.030S 023 15.547E,51.82087,0.95029,
XLAUTU,PTMP SU,XLAUTU,10.45.30.36,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000821,001567eafc53,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAKOPONG,,,
TSABONG CTO,PTMP SU,TSABONG CTO,10.45.30.76,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A0012D,00156756a41b,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 00.463S 022 24.671E,26.29265,23.39775,
MYSC,PTMP SU,MYSC,10.45.30.77,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00D4A,001567e6ff73,6,4.2.40_b4258_Jan 27 2016, 10 Mbps,Tsabong,27.20479,22.62224,
TSABONG CID,PTMP SU,TSABONG CID,10.45.30.79,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A00222,001567569e5a,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,26 01.203S 022 24.015E,26.76189,23.24644,
TSABONG ROADS,PTMP SU,TSABONG ROADS,10.45.30.66,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A00142,001567d6aa05,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 00.424S 022 25.269E,27.13083,22.8336,
TSABONG LABOUR,PTMP SU,TSABONG LABOUR,10.45.30.69,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A0021A,001567d6d204,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,26 01.201S 022 24.073E,26.56014,23.3436,
Richard Gaobotlhoko,PTMP SU,BOTOKA ELECT-091115,10.45.30.72,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000840,001567eb110e,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,TSABONG,,,
TSABONG-SOCIAL_BENEFITS,PTMP SU,TSABONG-SOCIAL_BENEFITS,10.45.30.73,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A00205,00156756a40c,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,26 01.215S 022 23.984E,27.07658,22.93175,
Informations,PTMP SU,Informations,10.45.30.75,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00194,001567e4d0f6,5,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 01.248S 022 24.057E,26.45238,23.37465,
BPC TSABONG,PTMP SU,BPC TSABONG 13065,10.45.30.112,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100A004A2,001567e4d38e,9,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 00.409S 022 25.263E,52.00528,0.86082,
DAHP,PTMP SU,DAHP,10.45.30.113,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A011E5,001567dff1a5,6,4.2.47_b0001_May 17 2016, 10 Mbps,TSABONG,,,
Water Utilies Tsabong,PTMP SU,Water Utilies Tsabong,10.45.30.116,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00997,0015676599f9,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,Tsabong,,,
I. E. C,PTMP SU,I. E. C,10.45.30.98,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00174,001567e4cd16,5,4.1.60_b4174_Nov 10 2015, 10 Mbps,Tsabong,,,
Bayport Tsabong,PTMP SU,Bayport Tsabong,10.45.30.100,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00D8D,001567e71f10,6,4.2.40_b4258_Jan 27 2016, 10 Mbps,Tsabong D1321 PW11266,,,
TSABONG DWA,PTMP SU,TSABONG DWA,10.45.30.102,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A000CF,00156756a620,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 00.366S 022 25.284E,51.60938,1.00204,
TSABONG COOPERATIVES,PTMP SU,TSABONG COOPERATIVES,10.45.30.105,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A0014E,00156756a621,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 01.818S 022 24.016E,51.97885,0.87663,
TSABONG  MAGISTRATE COURT,PTMP SU,TSABONG  MAGISTRATE COURT,10.45.30.106,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100F0000B,001567569d02,6,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 00.591S  022 25.129E,51.92459,0.90576,
TSABONG LEA,PTMP SU,TSABONG LEA,10.45.30.107,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0018F,001567e4cbf6,5,4.1.60_b4174_Nov 10 2015, 10 Mbps,26 00.545S  022 25.212E,,,
DIT TOURISM,PTMP SU,DIT TOURISM,10.45.30.108,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0014D,001567e4ccf1,5,3.5.50_b3556_Sep 18 2014, 10 Mbps,TSABONG,,,
DINEO KGATHILENG,PTMP SU,DITSIE INVESTMENT-09,10.45.30.109,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01184,001567dff3eb,6,4.2.47_b0001_May 17 2016, 10 Mbps,TSABONG,,,
DTRS,PTMP SU,DRTS TSABONG,10.45.30.110,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A00156,0015674bf408,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,26 00.353S 022 24.729E TSABONG,51.47885,1.0106,
KGOLAGANO CJSS,PTMP SU,KGOLAGANO CJSS,10.45.30.197,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P04660I100A000BC,00156756a63d,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,26 39.345S 021 53.354E,51.47885,1.0106,
